N5325BAINITE,N5440MARTENSITE
2.3333333333333335,3.6818184185945517
2.1428569107504036,1.9166664338501216
2.888889055394977,1.9275363211298153
1.5454545343082713,2.3939392595342004
1.7499999438041995,4.742331203250715
1.0,1.3636363970751864
1.272727205849627,1.9642857246788228
3.0,4.13291122728409
2.9473679198144564,2.8863638461554846
3.1578940184007207,1.25
2.8860758656874768,2.923077279377877
3.8059700635540366,1.23456783311903
2.3333333333333335,2.3749999367797208
1.5833332022097988,1.794117708270008
1.9433962194904881,2.3333333333333335
2.4285714285714284,3.0612243099205525
3.913043559386286,1.6666667415944008
1.8999997572341525,1.3333333333333333
1.4615382141439526,3.0468749419163372
3.295082148201271,3.0504201378407387
1.7999997842081357,1.7999997842081357
2.9561400982879515,1.8749999293175792
2.4285714285714284,3.7656250277149157
1.6363636363636365,2.573529613094051
2.1923075553212783,1.5499998966654174
1.1111112443159816,1.0769230609621392
2.2222224886319633,2.571428461330673
2.368420751888674,2.0909089460075254
2.8,3.629309969244058
2.8043477101912857,3.1666666666666665
1.9166666666666667,2.8947364994906737
3.8823527904162964,1.79310354099112
1.888889055394977,1.8000000539479661
2.999999825450717,1.7971012796127308
2.0,1.5405404830956893
2.6666663281777407,3.090908963030188
1.1176469514876073,2.3749999367797208
2.048076812892715,1.8333333333333333
2.983870943179354,2.249999964891965
3.000000119561463,2.8
3.2,2.4637680877246626
3.4852940921006232,2.1250001475139846
1.6999999887608412,2.0
1.888889055394977,3.10810800086919
3.6861312742120695,3.080000257415768
2.0999999797695112,1.881355794190184
1.9322032719520488,2.302083311071239
1.9333332527729534,2.347826067577143
1.6285713908598876,2.2987014710350517
3.6666666666666665,1.5
4.5,1.7142857142857142
2.5000002528811165,4.000000442073115
1.7727272669826144,3.428570963854932
4.1623373595368465,1.9333332527729534
2.4285714285714284,2.4675323848997075
4.304347645234039,2.0625000850970583
1.5432099073776675,1.875
2.8888890581333606,1.8947367239623014
1.1538462256703736,1.6923077561514432
3.175824385234433,1.9000000980129532
1.1999999460520339,1.676855999691326
5.332361186005415,1.5957445509791057
4.000000426496159,1.0769230609621392
1.6999999460520339,2.928961927246787
2.588235209598691,2.4750000224686586
2.433333396911621,1.2857142857142858
4.11111154402694,1.2666665048227683
1.2982454862291046,3.4044944155071453
1.7777778110789955,4.373770620001678
1.1666666292027996,2.2222224886319633
1.5,3.59863928826656
1.0769230609621392,2.0847459003323743
1.2857142306653364,2.666666607431091
2.02857130150492,2.725806360935723
1.454545343082712,3.0
1.4615382141439526,3.235294063167287
2.780000253222342,5.666666099003422
3.193548193932181,1.016806790366232
1.9136691045920287,2.0217393166667037
1.9090908087744407,2.610169308019793
2.1818181182746432,1.3999998921040677
1.5999998381561016,3.4264708202603376
1.4999998876083989,2.025974282326903
1.0,1.9965635235180317
